날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240
2013-02-01,24250,24450,24050,24200,4025938,-0.819672131147541,24200.0,24200.0,0.0,0.0,,,,,,,,24200.0,24200.0,24200.0,24200.0,24200.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-04,24500,24600,24300,24300,2604422,0.4132231404958678,24215.384615384617,24207.40740740741,7.977207977208309,1.5954415954416619,,,,,,,,24233.333333333336,24209.52380952381,24203.278688524588,24201.652892561982,24200.829875518673,,,,,,,,,,,23.80952380952658,30.05464480874798,31.68044077135346,32.5034578146624,6.245120999221399,7.870916961826879,8.693934005135816,1.6257959626054799,2.448813005914417,0.823017043308937
2013-02-05,24050,24200,23600,23700,4574149,-2.4691358024691357,24136.094674556214,24169.821673525377,-33.726998969163105,-5.469046517479292,,,,,,,,24055.55555555556,24160.9977324263,24186.777747917222,24193.36110921385,24196.673610991547,,,,,,,,,,,-105.44217687074342,-131.22219236166347,-137.8055536582906,-141.11805543598894,-25.78001549092005,-32.36337678754717,-35.67587856524551,-6.5833612966271176,-9.895863074325462,-3.312501777698344
2013-02-06,23850,24650,23800,24500,5764265,3.375527426160337,24192.080109239872,24194.27932733831,-2.1992180984379956,-4.815080833671033,,,,,,,,24203.703703703708,24193.283662671416,24197.047329952722,24198.429520631802,24199.190842435604,,,,,,,,,,,10.42004103229192,6.656373750985949,5.274183071906009,4.512861268103734,-3.7636672813059704,-5.145857960385911,-5.907179764188186,-1.3821906790799403,-2.1435124828822154,-0.7613218038022751
2013-02-07,24650,25000,24550,24850,4681401,1.4285714285714286,24293.2985539722,24242.851229016953,50.447324955246586,6.2374003241124925,,,24310.0,,,,,24419.13580246914,24255.82807575033,24218.455614216567,24209.19928062136,24204.59174830751,,,,,,,,,,,163.30772671880914,200.6801882525724,209.93652184777966,214.5440541616299,37.37246153376327,46.62879512897052,51.236327442820766,9.256333595207252,13.863865909057495,4.607532313850243
2013-02-08,24850,25000,24550,24750,3258865,-0.4024144869215292,24363.560314899554,24280.417804645327,83.14251025422709,21.618422310135415,,,24420.0,,,,,24529.423868312762,24302.892068536014,24235.88329899635,24218.138135487123,24209.117957865124,,,,,,,,,,,226.5317997767488,293.5405693164139,311.28573282563957,320.30591044763787,67.00876953966508,84.75393304889076,93.77411067088906,17.745163509225677,26.765341131223977,9.0201776219983
2013-02-12,24950,25300,24800,25000,3432175,1.0101010101010102,24461.474112607317,24333.720189486412,127.7539231209048,42.845522472289296,,,24560.0,,,,,24686.282578875176,24369.283300104013,24260.93630558663,24231.061472090645,24215.681294314378,,,,,,,,,,,316.9992787711635,425.3462732885455,455.221106784531,470.6012845607984,108.34699451738197,138.22182801336749,153.60200578963486,29.874833495985513,45.25501127225289,15.380177776267374
2013-02-13,25250,25600,25200,25500,4490716,2.0,24621.247326052344,24420.111286561492,201.13603949085154,74.50362587600175,,,24920.0,,,,,24957.52171925012,24476.97060485601,24301.561344747723,24252.035662634604,24226.339540834593,,,,,,,,,,,480.55111439410757,655.960374502396,705.4860566155148,731.1821784155254,175.40926010828844,224.93494222140725,250.63106402141784,49.52568211311882,75.2218039131294,25.696121800010587
2013-02-14,25550,25750,25350,25700,2859954,0.7843137254901961,24787.209275890447,24514.91785792731,272.29141796313706,114.06118429342882,,,25160.0,,,,,25205.01447950008,24593.449594869722,24347.411792460913,24275.968957467092,24238.56908821356,,,,,,,,,,,611.5648846303593,857.6026870391688,929.0455220329895,966.445391286521,246.0378024088095,317.48063740263024,354.88050665616174,71.44283499382072,108.84270424735223,37.399869253531506
2013-02-15,25700,25750,25550,25650,2277981,-0.19455252918287938,24919.94631036884,24598.998016599362,320.94829376947746,155.43860618863857,,,25320.0,,,,,25353.34298633339,24694.073442977366,24390.11960254416,24298.68021436846,24250.28220781345,,,,,,,,,,,659.2695433560257,963.2233837892309,1054.6627719649296,1103.0607785199427,303.9538404332052,395.3932286089039,443.791235163917,91.4393881756987,139.83739473071182,48.398006555013126
2013-02-18,25600,26000,25550,25900,2456890,0.9746588693957114,25070.723801081323,24695.368533888297,375.3552671930265,199.42193838951619,,,25550.0,,,,,25535.561990888928,24808.923591265237,24439.62387787058,24325.148309998734,24263.972811897984,,,,,,,,,,,726.6383996236909,1095.9381130183465,1210.413680890193,1271.5891789909438,369.29971339465556,483.77528126650213,544.9507793672528,114.47556787184658,175.65106597259728,61.1754981007507
2013-02-19,25800,26100,25750,25850,1779504,-0.19305019305019305,25190.612447068812,24780.89679063731,409.715656431501,241.48068199791317,,,25720.0,,,,,25640.37466059262,24908.073725430455,24485.8657179404,24350.352470164045,24277.13486325153,,,,,,,,,,,732.3009351621658,1154.5089426522209,1290.0221904285754,1363.2397973410916,422.208007490055,557.7212552664096,630.9388621789258,135.51324777635455,208.73085468887075,73.2176069125162
2013-02-20,26250,26700,26200,26500,6657608,2.5145067698259185,25392.056685981304,24908.237769108622,483.81891687268217,289.948328972867,,,25920.0,,,,,25926.91644039508,25059.685751579935,24551.902907516123,24385.883834293567,24295.581876834505,,,,,,,,,,,867.230688815147,1375.0135328789584,1541.0326061015148,1631.3345635605765,507.78284406381135,673.8019172863678,764.1038747454295,166.01907322255647,256.32103068161814,90.30195745906167
